company_id,organization_name,organization_name_url,headquarters_country,latitude,longitude,founded_year,number_of_founders,b2b_binary,hub_binary,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,age,number_seed_rounds,number_seed_investors,number_lead_seed_investors,total_seed_funding_m,earliest_seed_round_date,latest_seed_round_date,last_equity_funding_type,year_first_round,average_seed_investors_portfolio_organizations,regional_seed_investor_binary,regional_lead_seed_investor_binary,overregional_seed_investor_binary,overregional_lead_seed_investor_binary,avg_age_of_seed_investors,avg_exits_of_seed_investors,specific_vc_in_seed_binary,specific_lead_vc_in_seed_binary,target_vc_in_seed_binary,target_lead_vc_in_seed_binary,accelerator_funding_binary,accelerator_lead_funding_binary,angel_group_funding_binary,angel_group_lead_funding_binary,micro_vc_funding_binary,micro_vc_lead_funding_binary,corporate_vc_funding_binary,corporate_vc_lead_funding_binary,number_seed_investors_same_city,number_seed_lead_investors_same_city,seed_investor_same_city,seed_lead_investor_same_city,seed_investors_all_same_city,seed_investor_same_city_100,seed_lead_investor_same_city_100,seed_investor_same_city_70,seed_lead_investor_same_city_70,seed_investor_same_city_50,seed_lead_investor_same_city_50,seed_investor_same_city_40,seed_lead_investor_same_city_40,seed_investor_same_city_30,seed_lead_investor_same_city_30,seed_investor_same_city_20,seed_lead_investor_same_city_20,number_homecountry_investors,number_homecountry_lead_investors,homecountry_investor_in_seed_binary,homecountry_lead_investor,all_homecountry_investors_in_seed_binary,hub_vc_in_seed_binary,hub_lead_vc_in_seed_binary,global_investor,all_global_investor,us_investor,all_us_investor,dach_investor,all_dach_investor,european_investor,all_european_investor,vcs_within_50km,top_university_count,top_university_ecosystem_binary,founded_startups_in_environment,successful_startups_in_environment,share_successful_startups_in_environment,log_share_successful_startups_in_environment,distance_to_hub,avg_seed_investor_distance,minimum_seed_vc_distance,max_seed_investor_distance,minimum_seed_vc_distance_non_lead,avg_seed_vc_distance_non_lead,maximum_seed_vc_distance_non_lead,minimum_lead_seed_vc_distance,avg_lead_seed_vc_distance,maximum_lead_seed_vc_distance,avg_seed_investor_pairwise_distance,min_seed_investor_pairwise_distance,max_seed_investor_pairwise_distance,gdp_growth_founding_year,investment_volume_first_seed_year,exit_binary,funding_success,post_seed_funding,exit_funding_success,exit_round_success,success,exit_date,years_to_exit,number_seed_investors_same_city_20,number_seed_lead_investors_same_city_20,number_seed_investors_same_city_30,number_seed_lead_investors_same_city_30,number_seed_investors_same_city_40,number_seed_lead_investors_same_city_40,number_seed_investors_same_city_50,number_seed_lead_investors_same_city_50,number_seed_investors_same_city_70,number_seed_lead_investors_same_city_70,number_seed_investors_same_city_100,number_seed_lead_investors_same_city_100
15686,Ecoisme,https://www.crunchbase.com/organization/ecoisme,United Kingdom,51.4893335,-0.1440551,2014,4.0,True,True,True,True,False,True,False,False,False,False,False,True,True,False,0,2,5,0.0,0.303786,2014-06-02,2016-03-29,Seed,2014,54.5,False,,True,,8.0,122.8,True,,True,,True,,False,,False,,True,,0,0,False,,False,False,,False,,False,,False,,False,,False,,0,,False,,False,True,,True,True,True,False,True,False,True,False,643,5,True,950,253,0.2663157894736842,0.2361117313800923,0.004639509600861782,6.729325767620418,0.9326577677712301,8.996578627931791,0.9326577677712301,6.729325767620418,8.996578627931791,0.0,0.0,0.0,6.577840460985353,0.047387422043385155,9.97703281167035,1.6,6.803505257608338,False,False,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0
15779,Takestock,https://www.crunchbase.com/organization/takestock-com,United Kingdom,51.4020243,-1.3242212,2014,2.0,True,False,False,False,False,True,True,False,True,True,False,True,False,False,1,1,3,0.0,0.459138,2015-09-01,2015-09-01,Seed,2015,138.33333333333334,True,,True,,7.0,13.0,False,,True,,False,,False,,True,,False,,0,0,False,,False,True,,True,,True,,True,,False,,False,,3,,True,,True,True,,False,False,False,False,False,False,True,True,18,0,False,0,0,0.0,0.0,0.03918630769451356,0.08090567688604913,0.03669097444213837,0.123663822280772,0.03669097444213837,0.08090567688604913,0.123663822280772,0.0,0.0,0.0,0.12180270579515064,0.05294940182194702,0.16239646057450785,1.6,7.170888478512505,False,False,False,False,False,False,,,0,0,0,0,1,0,1,0,1,0,2,0
8774,Wunder Mobility,https://www.crunchbase.com/organization/wundermobility,Germany,53.550341,10.000654,2014,1.0,True,True,False,False,True,False,False,False,False,True,False,True,False,True,0,4,5,1.0,4.0,2013-12-23,2014-06-01,Series B,2013,138.8,False,False,True,True,7.3,52.2,True,False,True,False,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0.0,True,False,False,True,True,True,True,True,False,True,False,True,False,47,1,True,58,19,0.3275862068965517,0.2833624113072645,0.0,1.494947448813993,0.2549160007977418,6.130377862216663,0.2549160007977418,1.880973839394243,6.130377862216663,0.7228946676534945,0.7228946676534945,0.7228946676534945,2.131515912041942,0.0,6.385086074905369,1.6,6.55250788703459,False,True,True,True,True,True,,,0,0,0,0,0,0,0,0,0,0,0,0
8761,Kraftblock,https://www.crunchbase.com/organization/kraftblock,Germany,49.4305056,7.089351,2014,2.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,4,2,1,1.0,5.656722,2018-10-01,2018-10-01,Series B,2018,31.0,False,False,True,True,1.0,7.0,True,True,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2.0,True,True,True,False,False,False,False,False,False,True,True,True,True,2,0,False,0,0,0.0,0.0,0.250690635155534,0.1450853192842389,0.1450853192842389,0.1450853192842389,0.0,0.0,0.0,0.1450853192842389,0.1450853192842389,0.1450853192842389,0.0,0.0,0.0,1.6,7.244941546337007,False,False,True,False,True,True,,,0,0,0,0,0,0,0,0,0,0,0,0
15465,Terrabotics,https://www.crunchbase.com/organization/terrabotics,United Kingdom,51.4893335,-0.1440551,2014,1.0,True,True,True,True,True,False,False,False,False,True,False,True,False,False,4,1,1,1.0,0.705,2018-11-15,2018-11-15,Seed,2018,45.0,True,True,False,False,1.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,1.0,True,True,True,True,True,False,False,False,False,False,False,True,True,643,5,True,950,253,0.2663157894736842,0.2361117313800923,0.004639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,7.696667081526462,False,False,False,False,False,False,,,1,1,1,1,1,1,1,1,1,1,1,1
8746,INERATEC,https://www.crunchbase.com/organization/ineratec,Germany,49.0068705,8.4034195,2014,3.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,4,1,1,1.0,0.0,2018-08-22,2018-08-22,Series B,2018,659.0,False,False,True,True,13.0,125.0,False,False,True,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.0,True,True,True,False,False,False,False,False,False,True,True,True,True,17,1,True,8,0,0.0,0.0,0.1818033661707212,0.2136010358393449,0.2136010358393449,0.2136010358393449,0.0,0.0,0.0,0.2136010358393449,0.2136010358393449,0.2136010358393449,0.0,0.0,0.0,1.6,7.244941546337007,False,True,True,True,True,True,,,0,0,0,0,0,0,0,0,0,0,0,0
8877,Green City Solutions,https://www.crunchbase.com/organization/green-city-solutions-gmbh,Germany,52.242895,13.6279176,2014,4.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,2,4,4,3.0,0.0,2016-12-21,2017-02-06,Seed,2016,16.75,True,True,True,True,6.3,3.5,False,False,False,False,True,True,False,False,True,True,False,False,0,0,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,8,6.0,True,True,True,True,True,False,False,False,False,True,True,True,True,171,0,False,1,0,0.0,0.0,0.033609240972355375,0.3663033447807682,0.03360924097235552,0.48500227498243026,0.46386930545851945,0.46386930545851945,0.46386930545851945,0.03360924097235552,0.3337813578881846,0.48500227498243026,0.2870619276520303,0.0,0.47652351111218005,1.6,7.244941546337007,False,False,False,False,False,False,,,0,0,0,0,2,2,2,2,2,2,2,2
15412,Silicon MicroGravity,https://www.crunchbase.com/organization/silicon-microgravity,United Kingdom,52.2055314,0.1186637,2014,3.0,True,True,True,True,False,False,False,False,False,True,False,True,False,False,2,1,3,0.0,4.273693,2016-01-18,2016-01-18,Undisclosed,2016,100.0,True,,True,,7.0,16.0,False,,False,,False,,False,,False,,True,,1,0,True,,False,True,,True,,True,,True,,True,,True,,2,,True,,False,True,,True,True,True,False,False,False,True,False,20,1,True,36,11,0.3055555555555556,0.2666286632539486,0.0,2.890687819213156,0.0,8.590406885068733,0.0,2.890687819213156,8.590406885068733,0.0,0.0,0.0,5.769262430818905,0.0816565725707354,8.635723834817247,1.6,6.803505257608338,False,False,False,False,False,False,,,1,0,1,0,1,0,1,0,1,0,2,0
8755,HPS,https://www.crunchbase.com/organization/hps-fcbb,Germany,52.510885,13.3989367,2014,2.0,True,True,True,True,True,True,False,False,False,True,False,True,False,False,5,2,1,0.0,0.0,2019-08-12,2019-08-12,Venture - Series Unknown,2019,24.0,False,,True,,1.0,2.0,True,,False,,False,,False,,False,,False,,0,0,False,,False,False,,False,,False,,False,,False,,False,,2,,True,,True,False,,False,False,False,False,True,True,True,True,171,3,True,307,130,0.4234527687296417,0.353085447508393,0.0,0.4528068331330033,0.4528068331330033,0.4528068331330033,0.4528068331330033,0.4528068331330033,0.4528068331330033,0.0,0.0,0.0,0.0,0.0,0.0,1.6,7.650168700845001,False,False,True,False,True,True,,,0,0,0,0,0,0,0,0,0,0,0,0
15771,CoControl,https://www.crunchbase.com/organization/cocontrol,United Kingdom,51.4893335,-0.1440551,2014,1.0,True,True,True,False,True,True,False,False,False,True,False,True,False,False,0,1,1,0.0,0.0,2014-04-30,2014-04-30,Equity Crowdfunding,2014,52.0,True,,False,,3.0,5.0,False,,False,,True,,False,,False,,False,,1,0,True,,True,True,,True,,True,,True,,True,,True,,1,,True,,True,True,,False,False,False,False,False,False,True,True,643,5,True,950,253,0.2663157894736842,0.2361117313800923,0.004639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.803505257608338,False,False,False,False,False,False,,,1,0,1,0,1,0,1,0,1,0,1,0
11009,Ambisense,https://www.crunchbase.com/organization/ambisense,Ireland,53.3782873,-6.2662007,2014,3.0,True,True,True,True,True,False,False,False,False,False,False,True,False,False,3,1,1,1.0,1.129559,2017-03-23,2017-03-23,Venture - Series Unknown,2017,19.0,True,True,False,False,1.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,1.0,True,True,True,True,True,False,False,False,False,False,False,True,True,34,0,False,99,28,0.2828282828282828,0.2490672363240013,0.0032361230424316186,0.00392794465121546,0.00392794465121546,0.00392794465121546,0.0,0.0,0.0,0.00392794465121546,0.00392794465121546,0.00392794465121546,0.0,0.0,0.0,1.6,5.17105201550216,False,False,True,False,True,True,,,1,1,1,1,1,1,1,1,1,1,1,1
10605,C2C NewCap,https://www.crunchbase.com/organization/charge2c-newcap,Portugal,38.7077507,-9.1365919,2014,3.0,True,True,True,False,False,False,False,False,False,False,False,True,False,False,2,1,2,0.0,0.0,2016-03-01,2016-03-01,Venture - Series Unknown,2016,96.5,True,,True,,15.5,6.0,True,,False,,True,,False,,True,,False,,1,0,True,,False,True,,True,,True,,True,,True,,True,,1,,True,,False,True,,False,False,False,False,False,False,True,True,49,0,False,32,14,0.4375,0.3629054936893685,0.0,0.9077292926834105,0.0,1.815458585366821,0.0,0.9077292926834105,1.815458585366821,0.0,0.0,0.0,1.815458585366821,1.815458585366821,1.815458585366821,1.6,3.0155349008501706,False,False,True,False,True,True,,,1,0,1,0,1,0,1,0,1,0,1,0
10456,Ecocapsule,https://www.crunchbase.com/organization/ecocapsule,Slovakia (Slovak Republic),48.14816,17.10674,2014,3.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,6,1,1,1.0,0.0,2020-01-01,2020-01-01,Seed,2020,36.0,True,True,False,False,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,1.0,True,True,True,False,False,False,False,False,False,False,False,True,True,12,0,False,15,3,0.2,0.1823215567939546,0.05485068933799905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,,False,False,False,False,False,False,,,1,1,1,1,1,1,1,1,1,1,1,1
16013,HelloHungry,https://www.crunchbase.com/organization/hellohungry,United Kingdom,51.5973246,-0.1805587,2014,4.0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,0,1,1,1.0,0.273583,2014-07-01,2014-07-01,Seed,2014,71.0,False,False,True,True,3.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,644,5,True,5,1,0.2,0.1823215567939546,0.010955841992226179,1.722671944258226,1.722671944258226,1.722671944258226,0.0,0.0,0.0,1.722671944258226,1.722671944258226,1.722671944258226,0.0,0.0,0.0,1.6,6.803505257608338,False,False,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0
19723,Airlite,https://www.crunchbase.com/organization/airlite,Italy,46.6559455,11.2302129,2014,3.0,True,False,True,False,True,False,False,False,False,False,False,True,True,False,2,1,1,0.0,0.0,2016-08-04,2016-08-04,Seed,2016,17.0,False,,True,,0.0,2.0,False,,False,,False,,False,,False,,False,,0,0,False,,False,False,,False,,False,,False,,False,,False,,0,,False,,False,True,,False,False,False,False,False,False,True,True,0,0,False,0,0,0.0,0.0,0.16673387242466603,0.9859113955237784,0.9859113955237784,0.9859113955237784,0.9859113955237784,0.9859113955237784,0.9859113955237784,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.35799005684564,False,False,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0
16056,Washbox,https://www.crunchbase.com/organization/washbox,United Kingdom,54.9683364,-1.616046,2014,3.0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,0,1,1,0.0,0.04647,2014-08-20,2014-08-20,Seed,2014,285.0,True,,False,,10.0,27.0,False,,True,,False,,False,,False,,False,,1,0,True,,True,True,,True,,True,,True,,True,,True,,1,,True,,True,False,,False,False,False,False,False,False,True,True,8,0,False,65,4,0.0615384615384615,0.0597192347016222,0.1705262236329924,0.0015172686719684733,0.0015172686719684733,0.0015172686719684733,0.0015172686719684733,0.0015172686719684733,0.0015172686719684733,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.803505257608338,True,False,False,True,True,True,2015-07-10,1.0,1,0,1,0,1,0,1,0,1,0,1,0
15638,Stuffstr,https://www.crunchbase.com/organization/stuffstr,United Kingdom,51.4893335,-0.1440551,2014,2.0,True,True,False,False,False,True,False,False,False,True,False,True,False,True,5,2,2,0.0,2.942126,2019-04-18,2019-11-01,Seed,2019,18.5,False,,True,,4.0,3.0,True,,False,,False,,False,,False,,True,,0,0,False,,False,False,,False,,False,,False,,False,,False,,0,,False,,False,True,,False,False,False,False,True,False,True,True,643,5,True,950,253,0.2663157894736842,0.2361117313800923,0.004639509600861782,0.6386989556934983,0.35894534086299357,0.918452570524003,0.35894534086299357,0.6386989556934983,0.918452570524003,0.0,0.0,0.0,0.6685045954561057,0.6685045954561057,0.6685045954561057,1.6,8.006700845440367,False,False,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0
15282,Notpla,https://www.crunchbase.com/organization/notpla,United Kingdom,51.4893335,-0.1440551,2014,2.0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,6,1,4,2.0,5.201202,2020-01-20,2020-01-20,Series A,2020,30.0,False,False,True,True,4.8,3.2,True,True,True,False,False,False,False,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,False,False,False,False,False,True,True,True,False,False,False,True,False,643,5,True,950,252,0.2652631578947368,0.2352801305005663,0.004639509600861782,5.05644835656832,0.4694962831397988,8.616713337577476,5.569791902778005,7.09325262017774,8.616713337577476,0.4694962831397988,3.0196440929589015,5.569791902778005,4.897043542279342,0.0,9.05034262409997,1.6,7.901377353792616,False,True,True,True,True,True,,,0,0,0,0,0,0,0,0,0,0,0,0
11787,CodeCheck,https://www.crunchbase.com/organization/codecheck-info,Switzerland,47.3744489,8.5410422,2014,2.0,False,True,False,False,True,True,True,True,False,True,False,True,False,True,0,1,3,2.0,0.0,2014-08-18,2014-08-18,Venture - Series Unknown,2014,123.0,True,True,True,True,7.3,18.7,False,False,False,False,False,False,True,False,False,False,False,False,1,0,True,False,False,True,True,True,True,True,True,True,False,True,False,True,False,2,1.0,True,True,False,True,True,False,False,False,False,True,True,True,True,123,2,True,43,15,0.3488372093023256,0.2992428948528569,0.0,0.23615414698193865,0.0,0.668271913917405,0.0,0.0,0.0,0.040190527028410826,0.35423122047290795,0.668271913917405,0.46907771011354765,0.040190527028410826,0.698770689394827,1.6,4.61512051684126,True,False,True,True,True,True,2022-05-02,8.0,1,0,1,0,1,0,2,1,2,1,2,1
15329,Dendra Systems,https://www.crunchbase.com/organization/dendra,United Kingdom,51.7520131,-1.2578499,2014,5.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,4,1,1,1.0,3.68104,2018-05-31,2018-05-31,Series B,2018,15.0,True,True,False,False,2.0,3.0,True,True,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1,1.0,True,True,True,True,True,False,False,False,False,False,False,True,True,18,1,True,24,8,0.3333333333333333,0.2876820724517809,0.0,0.08225276663828812,0.08225276663828812,0.08225276663828812,0.0,0.0,0.0,0.08225276663828812,0.08225276663828812,0.08225276663828812,0.0,0.0,0.0,1.6,7.696667081526462,False,True,True,True,True,True,,,0,0,0,0,0,0,0,0,0,0,1,1
11506,Hydromea,https://www.crunchbase.com/organization/hydromea,Switzerland,46.5349093,6.5928442,2014,3.0,True,True,True,True,True,True,False,False,False,True,False,True,False,False,5,1,1,0.0,1.424592,2019-11-13,2019-11-13,Venture - Series Unknown,2019,215.0,False,,True,,5.0,17.0,False,,False,,False,,True,,False,,False,,0,0,False,,False,False,,False,,False,,False,,False,,False,,1,,True,,True,True,,False,False,False,False,True,True,True,True,15,1,True,11,3,0.2727272727272727,0.241162056816888,0.0033784471203716724,0.17486082257673,0.17486082257673,0.17486082257673,0.17486082257673,0.17486082257673,0.17486082257673,0.0,0.0,0.0,0.0,0.0,0.0,1.6,5.993961427306569,False,False,True,False,True,True,,,0,0,0,0,0,0,0,0,0,0,0,0
4569,Hyko,https://www.crunchbase.com/organization/hyko,The Netherlands,52.3730796,4.8924534,2014,2.0,True,True,True,False,False,True,False,False,False,True,True,True,False,False,0,1,1,0.0,0.027,2014-01-15,2014-01-15,Venture - Series Unknown,2014,211.0,True,,False,,3.0,13.0,True,,True,,True,,False,,False,,False,,1,0,True,,True,True,,True,,True,,True,,True,,True,,1,,True,,True,True,,False,False,False,False,False,False,True,True,169,1,True,139,36,0.2589928057553957,0.2303120407928223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,5.303304908059076,False,False,True,False,True,True,,,1,0,1,0,1,0,1,0,1,0,1,0
2027,BIOMAE,https://www.crunchbase.com/organization/biomae,France,46.1838437,6.211169,2014,4.0,True,False,False,False,True,False,True,True,False,True,False,True,False,False,1,1,2,0.0,0.892191,2015-03-13,2015-03-13,Seed,2015,20.0,False,,True,,14.0,4.0,False,,False,,False,,False,,True,,False,,0,0,False,,False,False,,False,,False,,False,,False,,False,,2,,True,,True,False,,False,False,False,False,False,False,True,True,39,1,True,16,4,0.25,0.2231435513142097,0.0495887818890208,0.11503413427125167,0.11204959613624264,0.11801867240626072,0.11204959613624264,0.11503413427125167,0.11801867240626072,0.0,0.0,0.0,0.007942645596400367,0.007942645596400367,0.007942645596400367,1.6,6.2166061010848646,False,False,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0
4417,Bleeve,https://www.crunchbase.com/organization/bleeve,The Netherlands,52.3730796,4.8924534,2014,4.0,False,True,True,True,False,False,False,False,False,True,False,True,False,False,0,2,2,0.0,0.682392,2014-11-01,2016-04-07,Seed,2014,120.0,True,,False,,14.0,7.5,True,,True,,True,,False,,False,,False,,2,0,True,,True,True,,True,,True,,True,,True,,True,,2,,True,,True,True,,False,False,False,False,False,False,True,True,169,1,True,139,36,0.2589928057553957,0.2303120407928223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,5.303304908059076,False,False,False,False,False,False,,,2,0,2,0,2,0,2,0,2,0,2,0
21540,Hypermemo,https://www.crunchbase.com/organization/hypermemo,Finland,62.5,28.0,2014,1.0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,5,2,2,1.0,0.446334,2019-03-31,2020-05-01,Seed,2019,362.5,False,False,True,True,35.0,16.0,False,False,True,False,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.0,True,True,False,True,False,False,False,False,False,False,False,True,True,3,0,False,2,0,0.0,0.0,0.3062973576418355,1.1129758432673764,0.3053607252268136,1.920590961307939,1.920590961307939,1.920590961307939,1.920590961307939,0.3053607252268136,0.3053607252268136,0.3053607252268136,1.989068613724117,1.989068613724117,1.989068613724117,1.6,5.707110264748875,False,False,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0
4480,Desolenator,https://www.crunchbase.com/organization/desolenator,The Netherlands,50.8512438,5.6909768,2014,2.0,True,False,True,True,False,False,False,False,False,False,False,True,False,False,6,2,2,0.0,0.0,2020-01-01,2020-08-12,Venture - Series Unknown,2020,45.5,False,,True,,2.5,2.0,True,,False,,True,,False,,False,,False,,0,0,False,,False,False,,False,,False,,False,,False,,False,,0,,False,,False,True,,True,True,False,False,False,False,True,False,26,0,False,1,0,0.0,0.0,0.09402413760919519,3.786352567014767,1.0630298245785088,6.509675309451025,1.0630298245785088,3.786352567014767,6.509675309451025,0.0,0.0,0.0,7.182160550449752,7.182160550449752,7.182160550449752,1.6,6.55250788703459,False,False,True,False,True,True,,,0,0,0,0,0,0,0,0,0,0,0,0
1592,Sensewaves,https://www.crunchbase.com/organization/sensewaves,France,48.8534951,2.3483915,2014,2.0,True,True,True,False,True,False,False,False,False,True,False,True,True,False,1,3,3,1.0,0.15,2015-04-27,2017-07-31,Seed,2015,127.0,False,False,True,True,3.0,19.0,True,True,True,True,True,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,False,False,False,True,False,False,False,False,False,True,False,True,True,267,4,True,302,119,0.3940397350993377,0.3322058163075117,0.0006205248203236772,0.7014294326887224,0.26406959986596473,1.3487797171985454,0.26406959986596473,0.8064246585322551,1.3487797171985454,0.491438981001657,0.491438981001657,0.491438981001657,1.017222494645537,0.5143673852759734,1.4457412350488228,1.6,6.2166061010848646,False,False,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0
4632,VIGGA,https://www.crunchbase.com/organization/vigga-us,The Netherlands,52.3730796,4.8924534,2014,1.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,2,1,2,0.0,0.0,2016-02-01,2016-02-01,Series A,2016,24.5,True,,False,,23.5,1.5,True,,False,,False,,False,,False,,False,,2,0,True,,True,True,,True,,True,,True,,True,,True,,2,,True,,True,True,,False,False,False,False,False,False,True,True,169,1,True,139,36,0.2589928057553957,0.2303120407928223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,5.303304908059076,False,False,True,False,True,True,,,2,0,2,0,2,0,2,0,2,0,2,0
1937,PowiDian,https://www.crunchbase.com/organization/powidian,France,47.3390872,0.714368,2014,2.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0,1,1,1.0,0.0,2014-06-01,2014-06-01,Series A,2014,10.0,False,False,True,True,5.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.0,True,True,True,True,True,False,False,False,False,False,False,True,True,0,0,False,0,0,0.0,0.0,0.20798544370641953,0.20755259746617108,0.20755259746617108,0.20755259746617108,0.0,0.0,0.0,0.20755259746617108,0.20755259746617108,0.20755259746617108,0.0,0.0,0.0,1.6,5.993961427306569,False,False,True,False,True,True,,,0,0,0,0,0,0,0,0,0,0,0,0
6776,Lucera,https://www.crunchbase.com/organization/lucera,Spain,39.4697065,-0.3763353,2014,4.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,2,1,3,1.0,0.0,2016-09-22,2016-09-22,Seed,2016,29.333333333333332,False,False,True,True,2.7,4.7,False,False,True,True,False,False,False,False,True,True,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1.0,True,True,True,True,True,False,False,False,False,False,False,True,True,18,0,False,43,3,0.0697674418604651,0.0674412807955325,0.3025416859136113,0.3017089752238981,0.3017089752238981,0.3017089752238981,0.3017089752238981,0.3017089752238981,0.3017089752238981,0.3017089752238981,0.3017089752238981,0.3017089752238981,0.0,0.0,0.0,1.6,5.993961427306569,True,False,False,True,True,True,2021-02-08,7.0,0,0,0,0,0,0,0,0,0,0,0,0
4164,Solar Monkey,https://www.crunchbase.com/organization/solar-monkey,The Netherlands,52.3730796,4.8924534,2014,2.0,True,True,True,True,False,False,False,False,False,False,False,True,False,False,2,2,1,0.0,0.218274,2016-01-15,2017-06-30,Venture - Series Unknown,2016,58.0,True,,False,,2.5,8.0,False,,False,,False,,False,,False,,False,,0,0,False,,False,True,,True,,False,,False,,False,,False,,2,,True,,True,False,,False,False,False,False,False,False,True,True,169,1,True,139,36,0.2589928057553957,0.2303120407928223,0.0,0.05127095594048744,0.05127095594048744,0.05127095594048744,0.05127095594048744,0.05127095594048744,0.05127095594048744,0.0,0.0,0.0,0.0,0.0,0.0,1.6,5.303304908059076,False,False,True,False,True,True,,,0,0,0,0,0,0,0,0,2,0,2,0
6393,HOPU Smart Cities,https://www.crunchbase.com/organization/hop-ubiquitous,Spain,38.0776952,-1.2741301,2014,3.0,True,False,False,False,True,False,False,False,False,True,False,True,True,False,6,1,2,2.0,0.171972,2020-11-20,2020-11-20,Seed,2020,347.5,False,False,True,True,5.0,27.0,False,False,True,True,True,True,False,False,False,False,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2.0,True,True,True,True,True,False,False,False,False,False,False,True,True,4,0,False,0,0,0.0,0.0,0.33375223102289986,0.40242832362884634,0.33361916930428165,0.47123747795341103,0.0,0.0,0.0,0.33361916930428165,0.40242832362884634,0.47123747795341103,0.5043657437075568,0.5043657437075568,0.5043657437075568,1.6,6.68586094706836,True,False,False,True,True,True,2022-06-28,8.0,0,0,0,0,0,0,0,0,0,0,0,0
